turn_id,speaker,start,stop,utterance,interval,delta,questions,end_question,overlap,n_words,source_rows
717,5f17821d53d8590009cfc951,873.34,897.66,"well that's how much a difference made in the cold. Like I went to the state park after the interview and was walking around and I ended up just happen to like shed to my thermal undershirt because I was starting to burn up you know like because it was like 12 degrees outside but when I was and around it and it it didn't feel like what 12 degrees would have felt like So that was kind of, I don't know, that was just interesting to me because I expected I guess. But",-0.6200000000000045,4.360000000000014,0,False,True,97,"[717, 719, 721, 723, 725, 729, 731, 733, 735]"
736,5e5ca080bb37ff47b09dd4cc,897.54,908.45,"Right. That is pretty interesting. I never, yeah, I mean, I guess like what, like does that Alabama like what are the seasons kind of like that? Because all I know is like it's hot and humid and that's like",-0.1200000000000045,1.8899999999999864,0,False,True,42,"[736, 738, 740, 742, 744]"
747,5f17821d53d8590009cfc951,909.07,918.78,"a summer more summer a little more about a week or fall. And we've actually had a pretty decent fall this year, like it was 80 degrees",0.4800000000000182,2.689999999999941,0,False,False,28,"[747, 749, 751, 753, 755]"
756,5e5ca080bb37ff47b09dd4cc,918.44,918.65,"That's it,",-0.3399999999999181,0.2099999999999227,0,False,True,3,[756]
757,5f17821d53d8590009cfc951,918.78,950.65,"today and it has been for the past week, but drip that dropped down to like 60 and 70 you know like september and october winters. I mean they don't get like we don't get blues or anything, they kind of suck like get some 20 thirties somehow into the teens at all. But I mean it's I don't know hard for me to describe because I don't really know what the seasons are. You know, you like relative to you, but it's it's hot for most of the year.",0.1299999999999954,2.3700000000000045,0,False,False,97,"[757, 759, 761, 763, 765, 767, 769, 771, 773, 775, 777, 779, 781]"
782,5e5ca080bb37ff47b09dd4cc,950.84,961.16,"okay. I see. So that's like, so like, yeah, and then like it's hard to get humid. I am assuming in like june or earlier. Okay. And the team it all the way to like september or",0.1900000000000545,6.709999999999923,0,False,False,39,"[782, 784]"
785,5f17821d53d8590009cfc951,960.54,962.96,pretty much why?,-0.6200000000000045,1.6200000000000043,0,False,True,3,"[785, 787]"
788,5e5ca080bb37ff47b09dd4cc,962.54,1008.37,"Oh, that's rough. Yeah. Yeah. Like here it's not a human, right? Like we live in the valley, so it's really dry. And I remember like when I went to new york for a week and it was the hottest week in new york in 2018, I was like over 100 degrees. And you know how like, there's like no A. C. And you know, there's all those little portable ones because usually new york just to get the hot and it was so humid. I remember we were like walking around at seven a.m. And we're just like covered in sweat like by eight. And it's like, that's crazy. But I feel like my skin was like the best it was that week. Whereas I hear, I feel like something about the lack of humidity and that central valley or kind of like makes you like perpetually dry. Like even in the summer, winters are really bad for like anyone. I think if you have dry skin or any skin conditions.",-0.4200000000000727,5.980000000000018,1,False,True,180,"[788, 790, 792, 794, 796, 798, 800, 802, 804]"
809,5f17821d53d8590009cfc951,1009.38,1014.77,do remember when we went to Denver like my lips were getting like really chapped and,-0.3899999999999863,2.289999999999964,0,False,True,16,"[809, 811]"
814,5e5ca080bb37ff47b09dd4cc,1015.61,1016.16,I bet.,-0.3799999999999954,0.5499999999999545,0,False,True,2,[814]
815,5f17821d53d8590009cfc951,1015.99,1017.66,"yeah, I can see that.",-0.169999999999959,1.669999999999959,0,False,True,5,[815]
816,5e5ca080bb37ff47b09dd4cc,1017.84,1024.46,"Did you, when you were in Denver experience any like altitude, like sickness or anything?",0.1800000000000636,5.269999999999982,0,False,False,15,"[816, 818]"
819,5f17821d53d8590009cfc951,1023.84,1049.36,"So not like nausea or anything. I did go to the Rocky Mountain National Park and uh and today there was only guided tour when we were so exhausted when we got done like completely zap this currently that's a symptom of the altitude sickness or whatever. Just because apparently like you're not getting, you know, the normal amount of oxygen and also",-0.6200000000000045,2.92999999999995,0,False,True,65,"[819, 821, 823, 825, 827, 829, 831, 833, 835, 837]"
838,5e5ca080bb37ff47b09dd4cc,1049.34,1069.17,"Yeah. Ok. Yeah. I heard it's like a pretty big thing for like anyone who is moving from California right out of state because so many people are moving out of state. Um Yeah. Okay. That's interesting. Yeah, we were planning on visiting number and then we'll covid happened and we decided not to go just because you know,",-0.0199999999999818,5.3900000000001,0,False,True,62,"[838, 840, 842, 844]"
845,5f17821d53d8590009cfc951,1068.54,1103.27,"Yeah, it funny story about that. It was me I me and my wife were you know, trip for a while then happened. It was originally for april. So we had to buy that was when it still seemed like it wasn't gonna last that long kind of the boy and then we found out she was pregnant. So I was thinking this is our second kid toddler. It might be a little risky to go but when else am I gonna get to go? So and this decision ever, but it turned out fine, so",-0.6300000000001091,0.8700000000001182,0,False,True,99,"[845, 849, 851, 853, 855, 857, 861, 863, 869]"
870,5e5ca080bb37ff47b09dd4cc,1102.94,1108.36,"Yeah. Oh, that's fine. Okay, so you're okay. Well I mean like congrats I mean your wife like",-0.3299999999999272,4.899999999999864,0,False,True,20,"[870, 872]"
873,5f17821d53d8590009cfc951,1108.12,1108.49,you. Thank,-0.2400000000000091,0.3700000000001182,0,False,True,2,[873]
876,5e5ca080bb37ff47b09dd4cc,1109.2,1110.35,"that's awesome, wow.",0.1500000000000909,1.1499999999998636,0,False,False,4,[876]
877,5f17821d53d8590009cfc951,1110.14,1112.86,"Yeah it's coming in like three weeks too, so.",-0.209999999999809,2.7199999999998,0,False,True,10,[877]
878,5e5ca080bb37ff47b09dd4cc,1112.44,1119.16,"Oh that's so soon. Okay, so you're like preparing for, well okay so you're already a dad, you have another child?",-0.4199999999998454,1.9700000000000275,0,False,True,24,"[878, 880, 882]"
888,5e5ca080bb37ff47b09dd4cc,1121.8,1137.73,"That's that's that's really exciting. I mean I don't yeah it's exciting because I was thinking my coworkers who, I mean a lot of them have kids who are older but I was just thinking like this concerning and how hard that is. It's been great for them to manage that. But I guess luckily for your kids",0.2599999999999909,5.170000000000073,0,False,False,64,"[888, 890, 892, 894]"
899,5f17821d53d8590009cfc951,1139.39,1181.96,"I'm not yeah I'm not super excited that he's a daycare right now and they just that we don't really have another choice, you know like work, which my wife's a teacher but fortunately she's getting to work from home right now because she's teaching virtually, like apparently her assistant gave the kids the option to learn virtually or do in class and I'm most of the time like when I'm actually supporting console, you know doing like the flight controlling, you know I have to right now on a short term assignment in the planning room, so let's see that's for the end of the month and then november, I pretty much have a month off there the same will be on site pretty much the whole month but",-0.3699999999998908,1.139999999999873,0,False,True,141,"[899, 901, 903, 905, 907, 911, 913, 915, 917, 919, 921, 923, 925, 927, 929, 933]"
938,5e5ca080bb37ff47b09dd4cc,1183.82,1195.36,"that's interesting. Okay. Um I was just gonna ask like how how are things like obviously like you know with covid down in Alabama I mean obviously things are, I feel like it varies across every part of the country, so.",0.0499999999999545,5.269999999999982,0,False,False,43,"[938, 940, 942]"
943,5f17821d53d8590009cfc951,1195.77,1216.87,"Um it's for a while. It was looking good like up until a few, we were like one of the only two states the cases were going down apparently are on the rise again and in my county getting you know, pretty boy. So I mean I don't know like there are a lot of people that don't really take the mass quarters and stuff",0.4100000000000818,2.1900000000000546,0,False,False,68,"[943, 947, 949, 951, 953, 955]"
962,5e5ca080bb37ff47b09dd4cc,1220.74,1235.54,"Yeah. It's interesting. It's like, you know, like I think here like in debate in the bay area, like people take it really seriously, like you get like mask shamed if you're even if you're like outside like right, like, but it was weird because we want to give somebody a few weeks ago and there",-0.2200000000000272,2.009999999999991,0,False,True,60,"[962, 964, 966, 968, 970]"
971,5f17821d53d8590009cfc951,1235.44,1235.95,No.,-0.099999999999909,0.5099999999999909,0,False,True,1,[971]
972,5e5ca080bb37ff47b09dd4cc,1235.54,1253.26,"was a lot of people I think out of, I'm assuming out of state maybe from other parts of California and like It was like 50% mass, 50% no mass. And I don't know, it's like a weird thing because yeah, I'm so used to seeing people in them now that like when you see people without them, like groups have been like, oh, I don't know, it's just like",-0.4100000000000818,7.509999999999991,0,False,True,76,"[972, 974, 976, 978]"
979,5f17821d53d8590009cfc951,1252.94,1255.67,"Yeah. No, I understand.",-0.3199999999999363,1.509999999999991,0,False,True,4,"[979, 981]"
982,5e5ca080bb37ff47b09dd4cc,1255.3,1257.36,"era. Uh, Yeah.",-0.3700000000001182,2.059999999999945,0,False,True,3,[982]
983,5f17821d53d8590009cfc951,1257.14,1259.86,Well I don't understand because I see people without them all the time.,-0.2199999999997999,2.7199999999998,0,False,True,14,[983]
990,5e5ca080bb37ff47b09dd4cc,1265.1,1274.17,"Okay. I mean, what is like, what would be like one of the first things you would do once this hopefully is over. I don't even know what that classified.",0.75,6.1400000000001,0,False,False,31,"[990, 992, 994]"
995,5f17821d53d8590009cfc951,1273.84,1279.16,I really don't know like my wife and I were talking about taking a trip to Louisville and,-0.3300000000001546,5.320000000000164,0,False,True,19,[995]
996,5e5ca080bb37ff47b09dd4cc,1278.84,1279.77,Mm Okay.,-0.3200000000001637,0.9300000000000636,0,False,True,2,[996]
997,5f17821d53d8590009cfc951,1279.84,1299.56,"about going, you know, in spite of covid except it's like a four hour drive from us. But then social unrest started up and we're like now put off a minute. Mm hmm. I really don't know because like it's not like we can just like pack our bags and travel with, you know, two kids. So what about you?",0.0699999999999363,0.5900000000001455,0,False,False,64,"[997, 999, 1001, 1003, 1005, 1007, 1009, 1011]"
1012,5e5ca080bb37ff47b09dd4cc,1300.44,1335.62,"Yeah. That's a good, I, I feel like, gosh, like something like going to the gym, I know that's how it's really like date and every day, but the gyms have reopened here. But of course a lot of, um, you know, indoor, like swimming pools and stuff is still close. This is like the weight room, but I don't know because I'm still with my parents and they're a bit older so they don't want me going to the gym and I kind of have to respect that right? Like at risk. And I was like, I think if I lived in my, if I still lived on my own before Covid, that would be okay. But I don't know, I miss going to the gym. It's, you know, a nice,",0.8800000000001091,9.769999999999982,0,False,False,141,"[1012, 1014, 1016, 1018, 1020, 1024, 1026]"
1027,5f17821d53d8590009cfc951,1335.24,1336.17,mm hmm.,-0.3799999999998817,0.9300000000000636,0,False,True,2,[1027]
1028,5e5ca080bb37ff47b09dd4cc,1335.62,1343.77,"nice feeling. So yeah, two special. Honestly. So",-0.5500000000001819,3.1000000000001364,0,False,True,8,"[1028, 1034]"
1035,5f17821d53d8590009cfc951,1343.74,1354.96,"There's a couple of like new restaurants that have popped up here, which we haven't been, we've ordered food in, but you know, there's fronts that I want to eat as soon as it all, but",-0.0299999999999727,0.9700000000000272,0,False,True,40,"[1035, 1037, 1039, 1041, 1043]"
1044,5e5ca080bb37ff47b09dd4cc,1354.14,1360.13,Right. Yeah. I would say that restaurant experience would be different to write because you have like Plexico plexi,-0.8199999999999363,2.0,0,False,True,19,"[1044, 1046]"
1047,5f17821d53d8590009cfc951,1359.74,1360.27,"what, what?",-0.3900000000001,0.5299999999999727,1,True,True,2,[1047]
1048,5e5ca080bb37ff47b09dd4cc,1360.13,1369.55,"glass and like everyone sitting far apart. So I was trying to think the last time I ate when I was back in March, it before everything shut down here. So I",-0.1399999999998726,1.6299999999998818,0,False,True,32,"[1048, 1050, 1052]"
1053,5f17821d53d8590009cfc951,1369.44,1369.77,sure.,-0.1099999999998999,0.3299999999999272,0,False,True,1,[1053]
1054,5e5ca080bb37ff47b09dd4cc,1369.55,1376.76,"was thinking it was kind of sad. I was like if I knew that was my last time, I would have chosen a really elaborate place as opposed to one of my daily like guidance",-0.2200000000000272,4.910000000000082,0,False,True,35,"[1054, 1056]"
1061,5f17821d53d8590009cfc951,1379.5,1381.49,think we've like we've,-0.849999999999909,1.990000000000009,0,False,True,6,[1061]
1064,5e5ca080bb37ff47b09dd4cc,1381.54,1382.67,Thank you. Yeah.,-0.5199999999999818,1.1300000000001091,0,False,True,3,[1064]
1065,5f17821d53d8590009cfc951,1382.74,1399.72,"I mean have early out out, but I guess in the sense that it was out of here and we ate there, it was eating most Southwest and like just a few places that we know have outdoor seating and stuff. uh, we've only like done that like two or three times since, you know.",0.0699999999999363,0.9600000000000364,0,False,False,56,"[1065, 1067, 1073, 1077, 1079, 1081]"
1082,5e5ca080bb37ff47b09dd4cc,1399.54,1409.17,"Right. Like, yeah. Okay. That, what would say is kind of like the state food of Alabama.",-0.1800000000000636,1.6200000000001182,0,False,True,17,"[1082, 1084, 1086, 1090, 1092]"
1093,5f17821d53d8590009cfc951,1407.64,1410.96,"uh huh. Some sort of barbecue, I'm sure,",-1.5299999999999727,3.3199999999999363,0,False,True,9,[1093]
1094,5e5ca080bb37ff47b09dd4cc,1410.64,1413.45,"Okay. That's what Okay, interesting. Yeah.",-0.3199999999999363,2.809999999999945,0,False,True,7,[1094]
1098,5e5ca080bb37ff47b09dd4cc,1414.7,1416.06,you sing?,-0.8899999999998727,1.3599999999999,1,True,True,2,[1098]
1099,5f17821d53d8590009cfc951,1415.6,1418.06,pork. I'll say full pork.,-0.4600000000000364,1.410000000000082,0,False,True,6,"[1099, 1101]"
1102,5e5ca080bb37ff47b09dd4cc,1418.04,1437.05,"Okay. I was thinking of texas to when you mentioned that because I remember like I had really good pulled pork or barbecue in texas. Um Yeah, that sounds really good. Yeah. I don't know. We'll see. I hope things get better right with this year. Like I know there's been like taco vaccines and all that, so well.",-0.0199999999999818,1.25,0,False,True,62,"[1102, 1104, 1106, 1108, 1110, 1112]"
1113,5f17821d53d8590009cfc951,1435.94,1442.8,"And I, even when they first get released, it'll be a while to get released. And",-1.1099999999999,2.519999999999982,0,False,True,17,"[1113, 1115, 1117]"
1118,5e5ca080bb37ff47b09dd4cc,1442.48,1442.77,You're,-0.3199999999999363,0.2899999999999636,0,False,True,2,[1118]
1119,5f17821d53d8590009cfc951,1442.81,1456.23,"to be honest, as fast as the Russian out, I am sure it will be fine. But I'm not gonna, I'm gonna get it eventually. I'm just the first one to get it. You know, you don't want to be the first one to get the new iphone because you want somebody else to get the iphone to see what's on the.",0.0399999999999636,1.360000000000127,0,False,False,69,"[1119, 1121, 1123, 1125, 1127, 1129, 1131, 1133]"
1136,5e5ca080bb37ff47b09dd4cc,1457.22,1491.2,"I know I'm with you there. I I would also wait and I would be curious to see like what the side effects or anything are right like, like, and I know there's a lot of talk of like anti-vaxxers and Stossel. I don't know, it's, it's going to be another interesting debate. I feel like when we reach that point Yeah. Um Okay. I am probably, I know you were keeping time. I didn't, I just had my other type of it, but I'm probably going to have to hop off to do some rents and parents before it's like 4 30 here. So to catch",-0.7400000000000091,1.160000000000082,0,False,True,116,"[1136, 1140, 1142, 1144, 1146, 1148, 1152, 1154, 1156, 1158, 1162, 1166]"
1169,5f17821d53d8590009cfc951,1491.23,1495.46,"are. Right. Can you wait like one more minute? Because we were right,",-0.4400000000000545,3.839999999999918,1,False,True,13,"[1169, 1171]"
1172,5e5ca080bb37ff47b09dd4cc,1495.27,1499.33,"I can yeah. Yeah. Don't worry. Sorry, I'm not trying to brush off or anything. I was",-0.1900000000000545,0.9600000000000364,0,False,True,19,"[1172, 1174, 1176]"
1177,5f17821d53d8590009cfc951,1498.64,1499.96,Okay. It's all good.,-0.6899999999998272,0.849999999999909,0,False,True,5,"[1177, 1179]"
1180,5e5ca080bb37ff47b09dd4cc,1499.7,1501.05,"No, no, no. Yeah",-0.2599999999999909,1.349999999999909,0,False,True,4,[1180]
1181,5f17821d53d8590009cfc951,1500.64,1501.47,I just,-0.4099999999998545,0.8299999999999272,0,False,True,2,[1181]
1182,5e5ca080bb37ff47b09dd4cc,1501.06,1501.85,I was.,-0.4100000000000818,0.7899999999999636,0,False,True,2,[1182]
1183,5f17821d53d8590009cfc951,1501.47,1503.22,"want to be sure we get paid for this. So, you",-0.3799999999998817,1.75,0,False,True,11,[1183]
1186,5e5ca080bb37ff47b09dd4cc,1504.14,1511.96,I guess like what kind of like prompted you or like what what made you interested in joining prolific and doing like these studies.,0.5900000000001455,0.3199999999999363,0,False,False,24,"[1186, 1188]"
1189,5f17821d53d8590009cfc951,1511.84,1521.67,"I was just browsing and uh like saw like a life pro tip on there. If you have a lot of your hand, here's some easy ways to make money. So here I am.",-0.1200000000001182,1.4200000000000728,0,False,True,35,"[1189, 1193, 1195, 1197, 1199]"
1202,5e5ca080bb37ff47b09dd4cc,1522.38,1523.26,A passive.,-0.4799999999997908,0.8799999999998818,0,False,True,2,[1202]
1203,5f17821d53d8590009cfc951,1522.86,1523.66,about you?,-0.4000000000000909,0.8000000000001819,1,True,True,2,[1203]
1204,5e5ca080bb37ff47b09dd4cc,1523.74,1531.24,"No, I have to say the same exact thing right there. Like also following the L. P. T. S. Or I think beer money or something like that. And someone was like, hey",0.0799999999999272,0.5,0,False,False,33,"[1204, 1206, 1208, 1210, 1212]"
1213,5f17821d53d8590009cfc951,1531.01,1532.77,my fault that one too.,-0.2300000000000182,1.759999999999991,0,False,True,5,[1213]
1214,5e5ca080bb37ff47b09dd4cc,1532.14,1538.26,okay. Yeah. and I like this one as opposed to I think one of the other ones I tried with slag books. I don't know if you've heard of it,-0.6299999999998818,1.5,0,False,True,32,"[1214, 1216, 1218]"
1221,5f17821d53d8590009cfc951,1538.92,1540.77,"did that little back in college,",-0.25,1.849999999999909,0,False,True,6,[1221]
1222,5e5ca080bb37ff47b09dd4cc,1540.84,1545.05,okay you didn't know it was okay. Did you? You didn't really like that experience as much,0.0699999999999363,4.210000000000036,1,False,False,19,[1222]
1223,5f17821d53d8590009cfc951,1545.04,1545.48,back,-0.0099999999999909,0.4400000000000545,0,False,True,1,[1223]
1224,5e5ca080bb37ff47b09dd4cc,1545.05,1545.46,for?,-0.4300000000000636,0.4100000000000818,1,True,True,1,[1224]
1225,5f17821d53d8590009cfc951,1545.49,1549.86,"well, back then like I got several amazon gift cards and stuff.",0.0299999999999727,4.369999999999891,0,False,False,12,[1225]
1226,5e5ca080bb37ff47b09dd4cc,1549.44,1550.96,Oh nice. Yeah.,-0.4199999999998454,1.5199999999999818,0,False,True,3,[1226]
1227,5f17821d53d8590009cfc951,1550.54,1564.05,"Like it just seems weird now. Like I can't really I don't know. Can't well, I say I can't really figure out that down and like I want to have the desire to figure out and I I'd know how was your experience with it?",-0.4200000000000727,3.289999999999964,0,False,True,50,"[1227, 1229, 1231, 1233, 1235]"
1236,5e5ca080bb37ff47b09dd4cc,1564.84,1572.65,Yeah I would say same with you. I didn't like it and I just felt like there were it was just really bad and I hated like taking a survey getting halfway,0.7899999999999636,2.550000000000182,0,False,False,33,"[1236, 1238, 1240]"
1241,5f17821d53d8590009cfc951,1572.34,1572.55,What?,-0.3100000000001728,0.2100000000000363,1,True,True,1,[1241]
1242,5e5ca080bb37ff47b09dd4cc,1572.65,1582.44,"through it being disqualified and you're like I just wasted five minutes or 10 minutes of my time, right? as I feel like prolific is like contributing to like actually research which is pretty",0.1000000000001364,4.669999999999845,1,True,False,35,"[1242, 1246, 1248, 1250]"
1257,5f17821d53d8590009cfc951,1583.96,1593.46,"Most of the ones I've done were like research to universities, couple of market research ones at all, that those ones paid better than all the university wants, so.",0.1200000000001182,2.5299999999999727,0,False,False,30,"[1257, 1259, 1261, 1263]"
1264,5e5ca080bb37ff47b09dd4cc,1593.24,1600.55,Yeah exactly. So yeah and then I guess these pay pretty well obviously since you talk to people but. Yeah.,-0.2200000000000272,4.019999999999982,0,False,True,20,"[1264, 1266]"
1267,5f17821d53d8590009cfc951,1600.34,1608.51,"Anyway, we are uh approaching 27 minutes right now. So, how often you can run your errands? It was",-0.2100000000000363,3.180000000000064,0,False,True,19,"[1267, 1269, 1273]"
1274,5e5ca080bb37ff47b09dd4cc,1608.24,1608.72,That's,-0.2699999999999818,0.4800000000000182,0,False,True,2,[1274]
1277,5f17821d53d8590009cfc951,1608.86,1609.45,talking to you.,-0.3100000000001728,0.5900000000001455,0,False,True,3,[1277]
1278,5e5ca080bb37ff47b09dd4cc,1609.54,1611.87,"Yeah. Likewise. Um, yeah. Have",0.0899999999999181,1.1900000000000546,0,False,False,5,"[1278, 1280]"
1281,5f17821d53d8590009cfc951,1611.54,1612.24,I hope,-0.3299999999999272,0.7000000000000455,0,False,True,2,[1281]
1282,5e5ca080bb37ff47b09dd4cc,1611.88,1612.74,have fun. a good,-0.3599999999998999,0.4799999999997908,0,False,True,4,"[1282, 1286]"
1289,5f17821d53d8590009cfc951,1612.96,1614.77,approaching of Alabama than the last guy.,-0.2999999999999545,1.8099999999999448,0,False,True,7,[1289]
1290,5e5ca080bb37ff47b09dd4cc,1614.44,1619.15,"Oh, you did. Very, it was a lot better. So, yeah. Anyways, have a good weekend and take",-0.3299999999999272,1.0,0,False,True,18,"[1290, 1292, 1294]"
1297,5f17821d53d8590009cfc951,1619.36,1619.85,I catch you.,-0.4100000000000818,0.4900000000000091,0,False,True,3,[1297]
